Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code
CA-2016-169824,12/12/16,17/12/16,Standard Class,NS-18640,10009
CA-2017-133620,13/11/17,18/11/17,Standard Class,EM-14065,10009
CA-2016-153269,9/3/16,12/3/16,First Class,PS-18760,1810
CA-2017-166415,19/2/17,23/2/17,Standard Class,ME-17725,98103
US-2017-165344,13/11/17,15/11/17,First Class,SB-20290,45503
US-2017-108245,22/9/17,27/9/17,Standard Class,SH-19975,77581
US-2016-163258,29/12/16,2/1/17,Standard Class,PF-19225,90045
US-2016-119046,2/6/16,6/6/16,Standard Class,EH-13765,98115
CA-2014-131310,12/7/14,18/7/14,Standard Class,CL-12565,98115
CA-2016-102561,18/7/16,22/7/16,Standard Class,NK-18490,19140
CA-2016-114538,26/12/16,27/12/16,First Class,RC-19825,80906
CA-2016-128258,30/3/16,1/4/16,First Class,CP-12085,6360
CA-2014-106439,31/10/14,4/11/14,Standard Class,GG-14650,90049
CA-2016-123946,12/9/16,17/9/16,Standard Class,AJ-10795,22153
CA-2015-158554,9/11/15,9/11/15,Same Day,CM-12190,19134
CA-2014-168823,21/9/14,24/9/14,First Class,MA-17560,19143
CA-2017-147550,4/12/17,5/12/17,First Class,KE-16420,19134
CA-2016-161669,7/11/16,9/11/16,First Class,EM-14095,90036
CA-2014-148488,10/12/14,15/12/14,Standard Class,SM-20005,10009
CA-2014-129091,22/11/14,27/11/14,Standard Class,RA-19885,31907
CA-2014-166989,14/11/14,18/11/14,Standard Class,RM-19675,10011
CA-2014-107524,2/3/14,8/3/14,Standard Class,KN-16705,10009
CA-2015-150441,13/8/15,17/8/15,Second Class,RA-19285,47374
US-2017-143028,11/4/17,18/4/17,Standard Class,SC-20050,79424
US-2016-111563,4/11/16,8/11/16,Standard Class,SM-20005,77041
CA-2016-162404,23/7/16,27/7/16,Standard Class,NF-18475,61107
CA-2016-131639,17/12/16,23/12/16,Standard Class,NS-18640,88220
CA-2017-148411,24/9/17,26/9/17,First Class,RO-19780,60623
CA-2017-102925,5/11/17,10/11/17,Second Class,CD-12280,10024
US-2014-164763,17/3/14,21/3/14,Standard Class,MH-17440,39212
CA-2014-151995,13/10/14,15/10/14,First Class,ZC-21910,98026
CA-2015-100454,20/11/15,25/11/15,Standard Class,BM-11650,10035
CA-2015-116092,15/2/15,18/2/15,Second Class,JM-16195,90004
CA-2014-162362,14/11/14,18/11/14,Standard Class,JL-15505,48640
CA-2015-146948,16/7/15,20/7/15,Standard Class,MG-17890,21215
CA-2014-124730,26/11/14,26/11/14,Same Day,LS-17245,13501
CA-2017-167640,6/3/17,10/3/17,Standard Class,FC-14245,94109
CA-2014-117464,22/7/14,24/7/14,Second Class,NP-18325,94122
CA-2017-152079,20/1/17,21/1/17,First Class,ML-17410,60653
CA-2017-142671,10/11/17,14/11/17,Second Class,DR-12940,33021
CA-2017-147039,29/6/17,4/7/17,Standard Class,AA-10315,55407
CA-2017-166198,21/4/17,24/4/17,First Class,JW-15955,98103
CA-2014-120243,27/12/14,30/12/14,Second Class,AT-10435,90004
CA-2017-139913,23/10/17,29/10/17,Standard Class,JC-16105,14609
CA-2015-132486,23/10/15,27/10/15,Second Class,JF-15355,92105
CA-2017-158071,10/6/17,15/6/17,Standard Class,BD-11320,98103
CA-2016-149916,22/12/16,24/12/16,Second Class,ED-13885,98115
US-2014-166828,22/8/14,25/8/14,First Class,JF-15415,63301
US-2017-125808,12/11/17,15/11/17,Second Class,EP-13915,90032
CA-2016-145709,4/10/16,8/10/16,Standard Class,AH-10690,33134
CA-2017-169999,19/6/17,26/6/17,Standard Class,JS-15685,10035
CA-2015-100545,22/11/15,26/11/15,Standard Class,IM-15070,19120
CA-2016-120180,14/7/16,16/7/16,First Class,TP-21130,19134
CA-2014-155593,3/11/14,8/11/14,Standard Class,RP-19390,6824
US-2017-130603,30/9/17,6/10/17,Standard Class,SC-20050,76017
CA-2016-130393,1/12/16,3/12/16,Second Class,JM-15865,76903
CA-2016-121755,16/1/16,20/1/16,Second Class,EH-13945,90049
CA-2017-132976,13/10/17,17/10/17,Standard Class,AG-10495,19140
CA-2016-145261,18/12/16,21/12/16,First Class,AH-10120,97301
CA-2015-105634,8/11/15,14/11/15,Standard Class,HA-14905,2038
CA-2017-101700,23/4/17,26/4/17,First Class,SO-20335,80634
CA-2016-112389,29/10/16,2/11/16,Standard Class,JM-15655,8302
US-2016-167472,6/6/16,7/6/16,First Class,CK-12595,72209
US-2015-106495,15/6/15,17/6/15,First Class,AC-10450,33614
CA-2017-110429,3/11/17,8/11/17,Standard Class,DM-13015,19143
US-2017-128118,24/11/17,1/12/17,Standard Class,MY-17380,38109
CA-2016-167290,30/10/16,4/11/16,Standard Class,JF-15295,48310
CA-2016-145982,27/8/16,1/9/16,Second Class,TB-21055,2169
CA-2017-117023,7/8/17,12/8/17,Standard Class,JW-15955,11561
CA-2015-167745,18/9/15,23/9/15,Standard Class,GB-14530,90049
US-2017-169320,23/7/17,25/7/17,Second Class,LH-16900,46514
CA-2017-138149,29/6/17,30/6/17,First Class,WB-21850,90049
CA-2017-100237,15/10/17,19/10/17,Standard Class,SV-20815,84057
CA-2017-144365,24/10/17,30/10/17,Standard Class,CS-11950,39212
CA-2015-105690,21/11/15,26/11/15,Second Class,CA-11965,77642
CA-2015-141754,20/12/15,25/12/15,Standard Class,EM-14200,33142
CA-2017-102218,2/9/17,4/9/17,Second Class,LW-17215,80525
CA-2015-130554,7/4/15,9/4/15,First Class,FM-14290,19140
US-2016-131912,29/10/16,1/11/16,Second Class,LH-17155,90008
CA-2016-100244,20/9/16,24/9/16,Standard Class,GM-14695,94122
CA-2017-132647,17/2/17,23/2/17,Standard Class,GH-14410,8861
CA-2014-133543,22/12/14,26/12/14,Standard Class,KM-16660,95123
CA-2017-105130,21/11/17,25/11/17,Standard Class,PJ-18835,94122
CA-2017-167227,2/11/17,5/11/17,First Class,NP-18670,63116
CA-2017-153227,4/12/17,6/12/17,First Class,CS-12250,90032
CA-2015-161242,1/6/15,8/6/15,Standard Class,CG-12040,90045
CA-2016-111913,4/8/16,6/8/16,Second Class,LC-16930,95823
CA-2017-106964,17/12/17,20/12/17,First Class,HR-14770,90045
CA-2015-129917,2/10/15,3/10/15,First Class,HM-14980,90008
CA-2017-137582,4/9/17,8/9/17,Standard Class,CV-12805,94601
CA-2015-114811,8/11/15,8/11/15,Same Day,KD-16495,10024
CA-2017-150469,26/1/17,30/1/17,Standard Class,CJ-12010,94109
CA-2016-167507,22/12/16,28/12/16,Standard Class,SA-20830,97756
CA-2016-143441,5/11/16,5/11/16,Same Day,EB-14170,78041
CA-2014-113047,24/10/14,24/10/14,Same Day,AP-10915,29730
CA-2014-111934,5/5/14,7/5/14,First Class,GD-14590,22204
CA-2016-105207,3/1/16,8/1/16,Standard Class,BO-11350,74012
CA-2017-124716,27/3/17,31/3/17,Standard Class,BD-11560,93727
CA-2015-111703,2/7/15,9/7/15,Standard Class,KB-16315,33021
CA-2016-124016,23/9/16,26/9/16,Second Class,JS-15940,43130
CA-2016-145009,5/12/16,8/12/16,Second Class,RF-19345,60610
CA-2015-168207,2/11/15,6/11/15,Standard Class,LT-17110,92105
CA-2017-156776,7/8/17,11/8/17,Standard Class,JL-15505,92683
CA-2017-127432,22/1/17,27/1/17,Standard Class,AD-10180,59405
CA-2014-151295,12/11/14,16/11/14,Standard Class,JA-15970,90045
CA-2015-163104,19/3/15,26/3/15,Standard Class,MC-18130,90004
CA-2016-161543,10/5/16,16/5/16,Standard Class,RD-19720,98105
US-2015-156797,11/8/15,15/8/15,Standard Class,PO-19180,10035
CA-2014-127866,20/7/14,23/7/14,First Class,JD-15895,92503
US-2016-157490,6/10/16,7/10/16,First Class,LB-16795,81001
CA-2016-150889,20/3/16,22/3/16,Second Class,PB-19105,60201
CA-2017-151855,27/5/17,3/6/17,Standard Class,BW-11110,27405
CA-2017-162789,22/9/17,24/9/17,Second Class,LC-17140,10035
CA-2014-127131,24/11/14,30/11/14,Standard Class,HR-14830,98103
US-2017-127341,29/1/17,2/2/17,Standard Class,CK-12595,60653
US-2015-159982,28/11/15,4/12/15,Standard Class,DR-12880,60623
CA-2015-132633,3/2/15,5/2/15,Second Class,KH-16630,84062
CA-2017-104108,2/12/17,9/12/17,Standard Class,RP-19855,77095
US-2017-106579,8/6/17,13/6/17,Standard Class,BW-11200,60076
CA-2015-104486,1/5/15,6/5/15,Standard Class,PO-18850,94109
US-2014-148194,4/5/14,7/5/14,First Class,BS-11365,98105
CA-2017-114216,2/9/17,6/9/17,Standard Class,RK-19300,19140
CA-2016-154711,22/11/16,26/11/16,Standard Class,TB-21355,10009
CA-2016-149783,4/9/16,7/9/16,Second Class,DL-13315,37918
CA-2016-115756,5/9/16,7/9/16,Second Class,PK-19075,48227
CA-2017-164168,12/11/17,18/11/17,Standard Class,LS-16975,75081
US-2015-113327,26/5/15,29/5/15,Second Class,BF-11170,28540
CA-2015-117898,5/12/15,11/12/15,Standard Class,TB-21250,61701
CA-2015-146486,9/11/15,14/11/15,Second Class,DV-13465,11572
CA-2017-140627,23/12/17,27/12/17,Standard Class,DK-12985,37075
US-2017-146878,21/9/17,27/9/17,Standard Class,DL-12865,33142
US-2017-141558,11/3/17,16/3/17,Standard Class,MH-17290,19140
CA-2017-148355,24/12/17,28/12/17,Standard Class,NC-18535,2740
US-2016-148957,17/9/16,23/9/16,Standard Class,CC-12430,98052
CA-2014-127012,11/8/14,15/8/14,Standard Class,GM-14680,98105
CA-2014-139857,2/2/14,6/2/14,Standard Class,CD-12790,92037
CA-2014-126200,25/8/14,29/8/14,Standard Class,JE-15715,77070
CA-2017-126046,3/11/17,7/11/17,Standard Class,JC-16105,30318
CA-2015-132626,9/7/15,14/7/15,Standard Class,BT-11680,20735
CA-2017-168228,27/4/17,29/4/17,First Class,AP-10915,90045
CA-2014-120278,7/11/14,12/11/14,Standard Class,MS-17365,54401
CA-2016-140130,31/10/16,5/11/16,Standard Class,HW-14935,74133
CA-2014-129819,13/12/14,15/12/14,Second Class,KC-16675,42420
CA-2015-168277,29/5/15,3/6/15,Standard Class,KB-16315,46203
CA-2016-161746,21/10/16,27/10/16,Standard Class,CS-11950,90045
US-2014-155502,26/1/14,31/1/14,Standard Class,SD-20485,22304
CA-2016-125815,28/10/16,1/11/16,Second Class,DL-13330,10009
US-2016-139087,17/7/16,22/7/16,Second Class,DK-13375,98105
CA-2017-134418,15/9/17,20/9/17,Standard Class,GM-14500,98103
CA-2017-157448,16/11/17,20/11/17,Standard Class,LC-16885,90049
CA-2014-159835,17/11/14,24/11/14,Standard Class,RB-19330,19143
US-2014-134971,7/6/14,10/6/14,Second Class,BP-11095,61604
CA-2017-100426,4/6/17,8/6/17,Standard Class,DC-12850,35630
CA-2016-144015,26/6/16,26/6/16,Same Day,AH-10075,90036
US-2017-158526,29/12/17,1/1/18,Second Class,KH-16360,40214
CA-2016-156265,2/8/16,4/8/16,Second Class,BF-11020,90032
CA-2015-134747,12/10/15,17/10/15,Second Class,DL-12925,46060
CA-2016-158155,2/5/16,6/5/16,Standard Class,EH-13765,10009
CA-2015-106215,16/4/15,21/4/15,Standard Class,BN-11470,19143
CA-2015-166464,12/9/15,17/9/15,Standard Class,PG-18895,10035
CA-2014-116785,26/4/14,30/4/14,Standard Class,MH-17290,90036
CA-2015-149083,25/9/15,30/9/15,Standard Class,SH-19975,98103
CA-2015-149566,5/12/15,10/12/15,Standard Class,GB-14530,90049
CA-2015-111780,25/12/15,30/12/15,Second Class,RA-19285,92037
US-2014-134712,29/11/14,4/12/14,Standard Class,BS-11380,60076
CA-2017-153822,19/9/17,25/9/17,Standard Class,AB-10105,85023
CA-2014-152905,18/2/14,24/2/14,Standard Class,AB-10015,76017
CA-2014-111500,17/8/14,21/8/14,Standard Class,DJ-13510,72209
CA-2014-107916,24/8/14,26/8/14,First Class,JP-15460,11572
US-2015-163783,27/12/15,1/1/16,Standard Class,DR-12940,60610
US-2016-126452,21/8/16,28/8/16,Standard Class,SC-20230,90004
CA-2017-108287,18/12/17,20/12/17,First Class,AG-10330,28205
CA-2017-130036,27/8/17,27/8/17,Same Day,BP-11185,19120
CA-2017-152961,15/1/17,19/1/17,Standard Class,SC-20095,2169
US-2017-132675,24/9/17,28/9/17,Standard Class,KF-16285,30328
US-2016-147711,3/9/16,8/9/16,Second Class,HF-14995,21215
CA-2016-156503,14/10/16,20/10/16,Standard Class,NC-18415,28540
CA-2017-101637,24/3/17,25/3/17,Same Day,AC-10615,77705
CA-2014-106054,6/1/14,7/1/14,First Class,JO-15145,30605
CA-2016-124583,1/9/16,3/9/16,Second Class,LB-16795,92646
CA-2017-141873,9/10/17,14/10/17,Standard Class,HG-14845,10024
US-2015-120572,11/12/15,15/12/15,Standard Class,GH-14425,32216
CA-2015-154823,21/8/15,25/8/15,Standard Class,KN-16390,45503
CA-2015-168767,10/4/15,15/4/15,Standard Class,DM-12955,95823
CA-2017-165029,26/11/17,30/11/17,Standard Class,AH-10075,30318
CA-2015-159380,12/5/15,16/5/15,Standard Class,CS-12505,94122
CA-2017-134838,19/2/17,20/2/17,First Class,ED-13885,90045
US-2016-164588,16/4/16,23/4/16,Standard Class,AP-10915,31907
US-2014-106334,27/12/14,2/1/15,Standard Class,JF-15490,94122
CA-2015-120621,21/3/15,26/3/15,Standard Class,JW-16075,28540
CA-2015-149678,13/4/15,15/4/15,Second Class,AW-10840,87401
CA-2016-164896,7/11/16,12/11/16,Standard Class,PS-19045,92054
CA-2014-116904,23/9/14,28/9/14,Standard Class,SC-20095,55407
CA-2016-124562,8/12/16,12/12/16,Standard Class,JP-16135,43229
CA-2015-149587,31/1/15,5/2/15,Second Class,KB-16315,55407
CA-2017-165603,17/10/17,19/10/17,Second Class,SS-20140,2886
CA-2015-124653,24/12/15,26/12/15,First Class,DB-13120,14609
CA-2016-115504,12/3/16,17/3/16,Standard Class,MC-18130,71203
CA-2016-130477,8/4/16,12/4/16,Standard Class,LC-17140,90032
CA-2015-148250,13/12/15,17/12/15,Standard Class,RP-19270,92503
CA-2017-139199,9/12/17,13/12/17,Standard Class,DK-12835,48234
CA-2017-137470,17/9/17,17/9/17,Same Day,TP-21415,98115
CA-2015-149342,20/4/15,25/4/15,Standard Class,TS-21160,31907
CA-2015-105102,15/9/15,19/9/15,Second Class,BM-11575,10035
CA-2014-131002,7/9/14,12/9/14,Second Class,TB-21400,74133
CA-2017-149559,11/9/17,12/9/17,Same Day,KF-16285,90805
CA-2017-101182,4/9/17,5/9/17,First Class,KB-16405,92307
CA-2014-102988,5/4/14,9/4/14,Second Class,GM-14695,22304
CA-2015-140984,14/9/15,18/9/15,Standard Class,CC-12685,10011
CA-2016-152163,1/7/16,1/7/16,Same Day,JF-15355,29203
CA-2017-107748,10/12/17,12/12/17,Second Class,AG-10330,95207
CA-2017-168641,24/11/17,1/12/17,Standard Class,KA-16525,10035
CA-2014-103401,21/11/14,26/11/14,Standard Class,GR-14560,94110
CA-2016-124814,10/4/16,16/4/16,Standard Class,FM-14215,93309
CA-2015-144190,9/6/15,13/6/15,Standard Class,NC-18415,48073
CA-2014-149538,4/4/14,8/4/14,Standard Class,KB-16585,70506
CA-2016-146318,22/1/16,27/1/16,Standard Class,MC-17275,98105
CA-2016-165820,26/9/16,30/9/16,Standard Class,DW-13585,94109
US-2017-147886,28/3/17,31/3/17,First Class,DH-13075,94533
CA-2016-114895,21/11/16,28/11/16,Standard Class,MV-18190,10035
CA-2015-147529,7/2/15,11/2/15,Standard Class,DK-12835,22153
CA-2014-138513,23/5/14,27/5/14,Standard Class,EH-13990,98006
CA-2015-167255,27/9/15,29/9/15,Second Class,RH-19510,94110
US-2016-134369,16/9/16,22/9/16,Standard Class,BC-11125,92677
CA-2017-161970,22/9/17,27/9/17,Standard Class,PB-19105,30080
CA-2016-137337,8/3/16,12/3/16,Standard Class,GB-14575,10011
CA-2017-157196,5/11/17,9/11/17,Standard Class,AA-10645,92105
CA-2014-140396,20/11/14,25/11/14,Standard Class,KH-16330,10024
CA-2016-152520,8/7/16,12/7/16,Standard Class,TH-21115,2908
US-2017-128951,15/7/17,17/7/17,First Class,RS-19420,23434
CA-2016-132997,7/11/16,9/11/16,First Class,LW-17215,14609
CA-2017-133046,27/7/17,1/8/17,Second Class,DK-13375,98115
CA-2016-104633,12/6/16,16/6/16,Standard Class,EA-14035,91104
CA-2014-164903,20/2/14,24/2/14,Standard Class,SR-20740,90049
CA-2016-106397,7/7/16,13/7/16,Standard Class,MJ-17740,84057
CA-2017-102309,23/9/17,25/9/17,Second Class,DO-13645,71603
CA-2017-107853,26/5/17,31/5/17,Standard Class,CD-11920,92054
US-2015-120957,7/12/15,7/12/15,Same Day,KH-16690,92503
CA-2017-160927,29/1/17,31/1/17,Second Class,TM-21010,52302
CA-2016-139010,21/2/16,26/2/16,Second Class,MC-17635,90032
CA-2017-118003,4/12/17,10/12/17,Standard Class,DO-13645,7501
US-2016-160206,1/4/16,7/4/16,Standard Class,MY-18295,53209
CA-2016-165218,5/3/16,11/3/16,Standard Class,RW-19630,75220
CA-2014-145576,14/9/14,18/9/14,Second Class,CA-12775,33614
CA-2017-139402,9/12/17,13/12/17,Standard Class,NC-18535,85023
CA-2017-111591,21/3/17,25/3/17,Standard Class,PS-18970,98105
US-2017-147669,25/12/17,30/12/17,Standard Class,SV-20935,45014
CA-2017-131254,19/11/17,21/11/17,First Class,NC-18415,77095
CA-2015-131758,28/5/15,1/6/15,Standard Class,KB-16315,11520
CA-2017-164819,15/10/17,19/10/17,Second Class,RS-19420,6824
CA-2016-145905,18/9/16,23/9/16,Standard Class,AM-10705,36830
CA-2017-155824,10/3/17,15/3/17,Standard Class,KS-16300,27604
CA-2015-138457,13/9/15,17/9/15,Standard Class,AM-10705,28540
US-2015-116981,26/3/15,28/3/15,Second Class,SM-20950,10009
CA-2017-138464,8/7/17,12/7/17,Standard Class,VF-21715,98115
CA-2014-101560,28/11/14,1/12/14,Second Class,CS-12250,29203
CA-2015-144274,23/11/15,25/11/15,Second Class,PW-19240,19805
US-2015-164357,25/11/15,29/11/15,Standard Class,SF-20065,28403
US-2015-129637,17/12/15,22/12/15,Standard Class,MC-18100,61701
CA-2015-128958,24/1/15,28/1/15,Standard Class,CR-12820,33407
CA-2017-117240,23/7/17,28/7/17,Standard Class,CP-12340,10009
CA-2017-108441,12/6/17,18/6/17,Standard Class,SB-20170,10035
CA-2015-108588,5/1/15,10/1/15,Standard Class,BG-11695,10009
US-2016-144057,9/5/16,13/5/16,Standard Class,CV-12805,78745
CA-2014-126361,4/8/14,9/8/14,Second Class,VD-21670,84062
CA-2014-114251,5/11/14,10/11/14,Standard Class,MD-17350,19143
CA-2016-142398,12/4/16,16/4/16,Standard Class,BP-11290,90036
CA-2016-163384,10/11/16,12/11/16,First Class,CC-12430,94122
CA-2017-122077,19/5/17,25/5/17,Standard Class,JF-15295,75023
CA-2016-159009,23/9/16,27/9/16,Standard Class,DP-13105,98115
CA-2017-133431,17/12/17,21/12/17,Standard Class,LC-17140,94122
CA-2017-134404,27/12/17,27/12/17,Same Day,DR-12880,43055
US-2017-131961,8/12/17,11/12/17,First Class,MJ-17740,19140
CA-2014-111059,3/2/14,6/2/14,Second Class,TB-21400,98105
CA-2017-167941,6/11/17,9/11/17,Second Class,JF-15565,28314
US-2016-155404,22/9/16,28/9/16,Standard Class,AS-10630,40214
CA-2017-116680,4/9/17,6/9/17,Second Class,PK-19075,94122
CA-2017-162929,19/11/17,22/11/17,First Class,AS-10135,10035
CA-2014-135699,29/8/14,29/8/14,Same Day,HH-15010,94110
CA-2014-133270,6/6/14,9/6/14,First Class,BM-11785,14609
CA-2017-158743,20/10/17,27/10/17,Standard Class,IG-15085,72209
CA-2014-101266,27/8/14,30/8/14,Second Class,MM-17920,22153
CA-2017-161578,16/12/17,21/12/17,Second Class,RB-19465,90036
CA-2016-145135,26/11/16,28/11/16,First Class,CD-12790,6484
US-2017-108343,20/7/17,25/7/17,Standard Class,AR-10825,10009
US-2016-103674,6/12/16,10/12/16,Standard Class,AP-10720,90032
CA-2017-116946,19/12/17,23/12/17,Standard Class,TS-21505,80134
CA-2016-136994,27/5/16,2/6/16,Standard Class,LS-17245,90045
CA-2017-117667,4/12/17,9/12/17,Standard Class,MS-17980,19134
US-2017-169551,7/7/17,9/7/17,First Class,RL-19615,19120
CA-2014-144029,26/5/14,31/5/14,Standard Class,MM-18055,60623
CA-2017-122987,16/8/17,16/8/17,Same Day,SJ-20215,38401
CA-2014-117317,19/10/14,19/10/14,Same Day,JF-15490,90032
CA-2017-126123,14/10/17,18/10/17,Standard Class,AG-10765,60623
CA-2017-114524,31/3/17,5/4/17,Second Class,EG-13900,60623
US-2017-123463,23/12/17,23/12/17,Same Day,GZ-14470,94109
CA-2016-167556,29/3/16,2/4/16,Standard Class,JM-15250,10009
US-2017-104094,7/9/17,11/9/17,Standard Class,AG-10675,53209
CA-2014-164182,14/7/14,18/7/14,Standard Class,ST-20530,19140
CA-2015-113145,1/11/15,5/11/15,Standard Class,VD-21670,10011
CA-2016-162187,11/12/16,11/12/16,Same Day,NS-18640,43229
CA-2017-102155,13/7/17,17/7/17,Standard Class,RR-19525,66212
CA-2016-109652,10/4/16,15/4/16,Standard Class,QJ-19255,60653
CA-2017-168389,11/12/17,17/12/17,Standard Class,DV-13045,32216
CA-2017-121125,30/5/17,3/6/17,Standard Class,MG-17890,97224
CA-2017-103415,3/12/17,8/12/17,Standard Class,MV-17485,77041
US-2016-158708,26/6/16,29/6/16,Second Class,AB-10255,75023
CA-2014-146885,30/5/14,5/6/14,Standard Class,EB-13840,23223
CA-2015-147011,18/6/15,22/6/15,Standard Class,HR-14830,33178
CA-2016-110730,23/9/16,26/9/16,Second Class,CM-11815,98115
CA-2014-139542,25/10/14,29/10/14,Standard Class,EH-14185,19120
CA-2017-110905,10/9/17,15/9/17,Second Class,RW-19690,65807
CA-2017-136497,16/4/17,20/4/17,Standard Class,RF-19840,43229
CA-2017-117695,5/8/17,8/8/17,First Class,PW-19030,40475
US-2017-155999,7/8/17,13/8/17,Standard Class,JK-15370,92105
CA-2016-156748,30/11/16,6/12/16,Standard Class,BS-11755,48227
CA-2017-103765,24/11/17,30/11/17,Standard Class,JG-15310,79762
CA-2016-152408,15/5/16,21/5/16,Standard Class,TT-21220,10035
CA-2017-117443,23/12/17,25/12/17,Second Class,JB-15400,61107
CA-2015-160864,3/5/15,6/5/15,First Class,NF-18595,95123
CA-2017-144932,14/4/17,17/4/17,First Class,AB-10165,43615
CA-2017-148810,26/6/17,1/7/17,Standard Class,DR-12880,33180
CA-2017-161340,28/5/17,1/6/17,Standard Class,AM-10360,44105
CA-2016-123176,27/9/16,29/9/16,Second Class,JG-15160,30318
CA-2014-149104,5/4/14,7/4/14,Second Class,RD-19900,48127
CA-2017-144526,30/4/17,6/5/17,Standard Class,QJ-19255,19143
CA-2015-103723,1/12/15,6/12/15,Standard Class,BT-11305,98105
CA-2017-125290,6/11/17,10/11/17,Second Class,CC-12430,55407
CA-2016-139395,12/12/16,18/12/16,Standard Class,MG-17650,49201
US-2016-140172,8/3/16,13/3/16,Standard Class,SP-20650,49201
CA-2017-143084,18/3/17,22/3/17,Standard Class,BP-11050,90008
CA-2017-115427,30/12/17,3/1/18,Standard Class,EB-13975,94533
CA-2017-127285,30/10/17,6/11/17,Standard Class,MM-18055,98115
CA-2017-151071,25/4/17,29/4/17,Second Class,MB-18085,90049
CA-2017-118122,17/11/17,24/11/17,Standard Class,GG-14650,98103
CA-2014-138198,18/7/14,23/7/14,Standard Class,JL-15130,10801
CA-2014-111773,29/6/14,3/7/14,Standard Class,JK-15625,10024
CA-2017-125367,23/7/17,30/7/17,Standard Class,NM-18445,10011
CA-2015-143602,25/4/15,28/4/15,Second Class,JS-15595,90045
CA-2017-164826,28/12/17,4/1/18,Standard Class,JF-15415,10024
CA-2015-108665,6/7/15,10/7/15,Standard Class,KM-16225,10011
CA-2015-105599,7/9/15,7/9/15,Same Day,MC-17275,10011
CA-2014-151946,4/6/14,9/6/14,Standard Class,BT-11440,10035
CA-2014-132913,24/12/14,26/12/14,First Class,AS-10090,92037
CA-2015-135545,24/11/15,30/11/15,Standard Class,KM-16720,90004
CA-2017-120936,17/12/17,21/12/17,Standard Class,CA-12310,92804
CA-2015-112305,20/11/15,25/11/15,Standard Class,KB-16405,98105
CA-2014-167927,20/1/14,26/1/14,Standard Class,XP-21865,48185
CA-2016-166618,14/11/16,18/11/16,Standard Class,DP-13000,10035
US-2014-161305,6/6/14,12/6/14,Standard Class,SB-20170,60623
CA-2016-126627,10/10/16,12/10/16,First Class,WB-21850,77571
CA-2017-136826,16/6/17,20/6/17,Standard Class,CB-12535,27514
CA-2017-117870,27/1/17,30/1/17,Second Class,JH-15820,44240
US-2017-136707,12/11/17,15/11/17,First Class,JE-15610,90036
CA-2017-118437,17/6/17,21/6/17,Second Class,PF-19165,98502
CA-2016-112578,29/12/16,2/1/17,Standard Class,FO-14305,95823
